"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Apr 14 08:37:00 GMT 2021","Wed Apr 14 08:37:00 GMT 2021","99","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Invalid field types and values]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Wed Apr 14 08:36:43 GMT 2021","Wed Apr 14 08:36:43 GMT 2021","0","API","Allowed methods tests","","","","test_methods[backup_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:36:49 GMT 2021","Wed Apr 14 08:36:49 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:52 GMT 2021","Wed Apr 14 08:36:52 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:36 GMT 2021","Wed Apr 14 08:36:37 GMT 2021","67","API","Allowed methods tests","","","","test_methods[file-system_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:36:56 GMT 2021","Wed Apr 14 08:36:56 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:54 GMT 2021","Wed Apr 14 08:36:54 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[backup_POST_positive_All fields with special valid values1]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:47 GMT 2021","Wed Apr 14 08:36:47 GMT 2021","63","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values0]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:27 GMT 2021","Wed Apr 14 08:36:27 GMT 2021","0","API","Allowed methods tests","","","","test_methods[cluster_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:36:35 GMT 2021","Wed Apr 14 08:36:35 GMT 2021","0","API","Allowed methods tests","","","","test_methods[file-system_LIST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:37:01 GMT 2021","Wed Apr 14 08:37:01 GMT 2021","49","API","Body tests","POST","","","test_post_body_negative[file-system_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Wed Apr 14 08:37:01 GMT 2021","Wed Apr 14 08:37:01 GMT 2021","0","API","Body tests","POST","","","test_post_body_negative[connection_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Wed Apr 14 08:36:50 GMT 2021","Wed Apr 14 08:36:50 GMT 2021","56","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:37 GMT 2021","Wed Apr 14 08:36:37 GMT 2021","0","API","Allowed methods tests","","","","test_methods[connection_GET_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:36:52 GMT 2021","Wed Apr 14 08:36:52 GMT 2021","54","API","Body tests","POST","","","test_post_body_positive[file-system_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:53 GMT 2021","Wed Apr 14 08:36:53 GMT 2021","0","API","Body tests","POST","","","test_post_body_positive[connection_POST_positive_All fields with special valid values3]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
"failed","Wed Apr 14 08:36:34 GMT 2021","Wed Apr 14 08:36:34 GMT 2021","52","API","Allowed methods tests","","","","test_methods[cluster_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:36:59 GMT 2021","Wed Apr 14 08:36:59 GMT 2021","46","API","Body tests","POST","","","test_post_body_negative[cluster_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Wed Apr 14 08:36:39 GMT 2021","Wed Apr 14 08:36:39 GMT 2021","0","API","Allowed methods tests","","","","test_methods[connection_POST_positive]","
    Test allowed methods
    Generate request and response pairs depending on allowed and not allowed methods
    for all api endpoints
    "
"failed","Wed Apr 14 08:37:03 GMT 2021","Wed Apr 14 08:37:03 GMT 2021","0","API","Body tests","POST","","","test_post_body_negative[backup_POST_negative_Drop fields with Required=True]","
    Negative cases of request body testing
    Includes sets of invalid field values - out of boundary values,
    nullable and required if not possible, fields with incorrect types etc.
    "
"failed","Wed Apr 14 08:36:42 GMT 2021","Wed Apr 14 08:36:42 GMT 2021","53","API","Body tests","POST","","","test_post_body_positive[cluster_POST_positive_All fields with special valid values2]","
    Positive cases of request body testing
    Includes sets of correct field values - boundary values, nullable and required if possible.
    "
